HMDB	Compound.Name	Pipe.ID	Tau.Method	Z.Transformation	HAKN.Adjustment	N.Datasets	Predictability.rho	Lower.Predictability.rho	Upper.Predictability.rho	Pval.rho	Lower.pred.interval	Upper.pred.interval	Q	Pval.Q	I2	Lower.I2	Upper.I2	FDR.rho
HMDB0000247	Sorbitol	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	4	0.0270513223618628	-0.363364700428801	0.409385561100394	0.846299624239304	-1.07649261950469	1.13060846699609	9.40242338380974	0.0243923924679277	0.680933321385445	0.0735297472243965	0.890116768350488	0.868570666982444
HMDB0029723	Saccharin	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	3	0.0941163689517933	-0.0950371121954665	0.276710506230994	0.165622034891304	-0.573449605529004	0.762241097769179	0.607244825206879	0.738139526020038	0	0	0.657403207296306	0.227198885487048
HMDB0000017	4-Pyridoxic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	6	0.164621899679264	0.059767335796094	0.265883269266002	0.010143977319507	-0.0372299994128697	0.369497325986943	3.96969042372912	0.553788014243555	0	0	0.680386089979847	0.0629387683687593
HMDB0001138	N-Acetyl-L-glutamic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	6	0.471342099558814	0.29137919584585	0.619082449658237	0.00157743843855365	-0.0113898256591267	1.03497855017855	11.9854052084417	0.0349883110464224	0.582825952644609	0	0.831023867533638	0.0241428923980979
HMDB0000094	Citric acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	5	0.177268340029053	-0.203270716048349	0.511281916840811	0.266259108959194	-0.813081472186555	1.17140344344992	26.3500109156502	0.0000268962086631627	0.848197406338672	0.661871972540708	0.931848218512201	0.327426742098469
HMDB0000127	D-Glucuronic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	4	0.345095698322391	0.311757068599048	0.377585664553506	0.000076357948527622	0.305832286294348	0.413899033727548	0.147296760092585	0.985612064369992	0	0	0	0.00694857331601361
HMDB0000792	Sebacic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	5	0.579438577530453	0.383173498245449	0.725641950034147	0.00205208330490753	0.0383306939674574	1.28490349940376	11.7663903123568	0.0191756851719017	0.66004867305827	0.113110961714403	0.869694065773054	0.0294851969599872
HMDB0000929	L-Tryptophan	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	9	0.321526756704786	0.124687595878624	0.494015289706165	0.00608158725660622	-0.270118282334697	0.93681621998385	34.2621251730281	0.0000364151665844746	0.766506019121728	0.553975724404821	0.877765758301761	0.0474230324044178
HMDB0002123	1,3,7-Trimethyluric acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	4	0.243920174366635	0.178286749475791	0.307392729435301	0.00140159919444615	0.131304060166353	0.366572082490836	0.361904576778677	0.947994646239326	0	0	0	0.0241428923980979
HMDB0010325	Ethyl glucuronide	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	3	0.0574512983436768	-0.142313543012422	0.25271921498849	0.343019620722401	-0.728795269051448	0.843824534503587	0.592623955281139	0.74355541916597	0	0	0.648950860578867	0.407149375900937
HMDB0037942	1-Methyl-1,2,3,4-tetrahydro-beta-carboline-3-carboxylic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	3	0.28538027091662	0.1708714814723	0.392282752157678	0.00904939632960557	-0.114075877606125	0.70113520805385	0.245589402428288	0.884445219453188	0	0	0.152894516437698	0.059093082083611
HMDB0000192	L-Cystine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	4	0.421906590067794	0.0764129434913946	0.67694666628313	0.0312569553113356	-0.558870131372633	1.45888858596137	8.84126005946999	0.0314775947916501	0.660681850797199	0.00494278930650821	0.884291269747022	0.095878076404434
HMDB0000826	Pentadecanoic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	4	0.509594373685086	0.177570360927784	0.737461156361104	0.0184875189001797	-0.43740231809093	1.56176572764878	10.9694068849044	0.0118924595905024	0.726512104849675	0.22771008943702	0.903150840415316	0.0742219508786625
HMDB0000296	Uridine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	7	0.185017493717382	0.00782235015811934	0.350947257168573	0.0432780786610912	-0.261295758906427	0.635641926670806	18.9050969237854	0.0043269481539092	0.682625271682627	0.297773243770493	0.856560979368883	0.108393719949338
HMDB0000767	Pseudouridine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	6	0.171117910109026	-0.0517294971067423	0.377732265926521	0.104847949487176	-0.379930441639428	0.725566578694107	13.4760952853677	0.0193031727881501	0.628972644217722	0.0994700302176708	0.847133017936023	0.168373471823524
HMDB0000071	Deoxyinosine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	4	0.229226685057489	-0.262093054599192	0.626176021128519	0.235371044843609	-1.18623658300599	1.65298280632434	18.5673244353914	0.000335901217173689	0.838425831872595	0.59208911062898	0.936000208657539	0.29504654070783
HMDB0002259	Heptadecanoic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	4	0.471943883981215	0.281118265697302	0.626868529459385	0.00532265090531048	0.00327933385639978	1.02185728401286	3.7948704886871	0.284483343011061	0.209459187357432	0	0.878951095279133	0.0462242599075519
HMDB0000133	Guanosine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	7	0.182985336908154	0.00071872553778703	0.353484901833571	0.0493565722259425	-0.28178884864119	0.651928275526247	17.8646211815112	0.00657957082392209	0.664140653247681	0.249765204132958	0.84964506922059	0.114189357776969
HMDB0001976	Docosapentaenoic acid (22n-6)	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	5	0.517327393699021	0.231630937479318	0.720870567938783	0.00916225813033072	-0.271796304808269	1.4171634873429	22.7853238846762	0.000139763699272187	0.82444840282959	0.597113651939406	0.923506062150195	0.059093082083611
HMDB0000186	Alpha-Lactose	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	3	0.377268492588731	0.271262850637839	0.474231477927655	0.00479284153439719	-0.0100618709169255	0.803803875706038	0.235552032911333	0.888895128200313	0	0	0.116797563024628	0.045397593627529
HMDB0000244	Riboflavin	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	5	0.0632079038788677	-0.190510258779695	0.309010570824166	0.530402781925793	-0.570328684815475	0.696913251089885	10.0005136948714	0.0404190297614256	0.600020546739381	0	0.85037788542455	0.583870804297345
HMDB0000717	Isolithocholic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	4	0.234924724746116	0.0279118861807268	0.422615468652496	0.0366949316805996	-0.254864050665263	0.733655118236784	4.23377623666548	0.237301924748436	0.291412717087099	0	0.739841022558504	0.099595219505897
HMDB0000138	Glycocholic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	7	0.238421850099699	-0.0315456438600553	0.47596659268172	0.0734886360542827	-0.493683603896029	0.979883957056347	33.2617440044345	0.00000933719732208174	0.8196125855818	0.639061426135102	0.909847210476696	0.142286508105101
HMDB0001414	Putrescine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	6	0.396886914051364	0.0979076078172074	0.630155743922075	0.0202097504224168	-0.422826900040089	1.26272358884986	39.3033518575825	0.000000206328073470907	0.872784386987712	0.746643720353905	0.936122316696871	0.0776971813394828
HMDB0000161	L-Alanine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	8	0.299920023620718	-0.00437862323513314	0.553381326585162	0.0524877581781455	-0.610079266261869	1.22894270703974	46.4246151073655	0.0000000722674324285182	0.849217920626564	0.721129319655343	0.918473912596051	0.115066108122933
HMDB0000056	beta-Alanine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	7	0.33452065316714	0.189598243147452	0.465178333630323	0.00157633640324359	-0.0270741265993134	0.722893968364414	12.7996511159059	0.0463301531669114	0.531237223134627	0	0.800042888840148	0.0241428923980979
HMDB0000097	Choline	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	7	0.191091839871083	-0.0533756623774087	0.413948375975176	0.10363623113324	-0.468391934380558	0.855332224419621	35.1425985799551	0.00000404383710999328	0.8292670365184	0.661729415823446	0.913827136668806	0.16741237336908
HMDB0000630	Cytosine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	6	0.229690233271506	0.0212790919069225	0.418970386300752	0.0367639156816803	-0.285387447040217	0.753112292418643	15.2916547931114	0.00918619479984874	0.673024269273171	0.222710539696989	0.862453906884746	0.099595219505897
HMDB0000870	Histamine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	5	0.240192863793286	0.00297955646167853	0.451814606704655	0.048285993290269	-0.336000088744901	0.825957637640056	9.11275022104106	0.0583422251958234	0.56105457705138	0	0.837564594431967	0.113638587657271
HMDB0000562	Creatinine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	7	0.238997642718449	0.120193138896855	0.351053237411066	0.00284906166491264	-0.0286809624669811	0.51610248605914	8.3183626697701	0.215694659505527	0.278704206802055	0	0.688646937843314	0.0370807610442035
HMDB0000043	Betaine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	6	0.197386042186997	-0.0580468815240995	0.428562576372191	0.103005205325272	-0.452443592268341	0.85246590549656	24.2866741637972	0.000191231080064345	0.794125784111962	0.550718439035214	0.905662291867713	0.16741237336908
HMDB0001488	Nicotinic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	7	0.284155963019984	0.111301330253393	0.440322055449231	0.0074297221525534	-0.160122046414757	0.744516672028337	18.3420072793578	0.0054319945607968	0.672882040192383	0.272504908349842	0.852911502968386	0.0520080550678738
HMDB0000251	Taurine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	8	0.428184804777108	0.304699839290638	0.537512906896778	0.000129580571891531	0.0970660385773652	0.81827765715693	14.1133792453895	0.0492011498549863	0.504016729211984	0	0.778245096781927	0.0069982675819139
HMDB0000267	Pyroglutamic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	6	0.0735052095523831	-0.0325435281692235	0.177917291908887	0.134754666257423	-0.141450605908865	0.28872665320342	4.08593753214679	0.53711063695068	0	0	0.689479276686103	0.195515064871132
HMDB0000070	Pipecolic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	5	0.258555567950872	0.109086978010959	0.396590824899518	0.00905180496087677	-0.0744811345617277	0.603600883425473	5.3678477283542	0.251592286449622	0.254822379019605	0	0.701222263644648	0.059093082083611
HMDB0002064	N-Acetylputrescine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	6	0.532855500185593	0.417553227286678	0.631269616139691	0.000153808078723382	0.268872561367035	0.919376422309402	7.8448335035394	0.164997037211332	0.362637843397936	0	0.745645856296996	0.0069982675819139
HMDB0000725	4-Hydroxyproline	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	5	0.308979123260385	0.118122408127362	0.47782067004505	0.0115299762931891	-0.148627860398582	0.787460641894701	6.35876015027135	0.173910036169969	0.370946551612061	0	0.765574785212897	0.0630795821775543
HMDB0000064	Creatine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	6	0.314395654902621	0.0266193684279817	0.554049628434123	0.0380092984072279	-0.44797491481018	1.09880647084277	37.8501642905371	0.000000404397930367805	0.867900177087209	0.735057606990008	0.934135254779961	0.099595219505897
HMDB0000687	L-Leucine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	9	0.241111856513513	0.0233271654700404	0.437048941269225	0.0342983544055495	-0.41087607850699	0.902784600827147	34.1736732181777	0.0000377857249518486	0.765901665035392	0.552632594422479	0.877501065678989	0.099595219505897
HMDB0000172	L-Isoleucine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	8	0.229994953457347	-0.0482149871358605	0.475087634788908	0.0907335658635928	-0.581654717684389	1.05002299438448	38.775992111616	0.00000215648333647749	0.819475927789272	0.655875618866176	0.905298948769134	0.156773819498486
HMDB0000214	Ornithine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	7	0.244711852083788	0.0367918696056054	0.432324123469639	0.0284338343690708	-0.30895757722007	0.808517585914901	22.6475501630923	0.000923537788328708	0.735070682842423	0.431993159807347	0.876431869965203	0.0913227856794862
HMDB0000699	1-Methylnicotinamide	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	5	0.214674833899572	0.0514075141889132	0.366765700981633	0.0220844363075006	-0.131516344940598	0.56765018212985	5.37947207057427	0.250528870163078	0.256432611318867	0	0.702337128725253	0.0803873481593024
HMDB0000875	Trigonelline	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	4	0.161223263596478	-0.223283063680867	0.502311933811319	0.276167100057073	-0.899569064464653	1.22485376624916	8.82261737193026	0.031744659610854	0.659964852432035	0.00251776725256567	0.884084249537862	0.336578653194558
HMDB0000301	Urocanic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	4	0.339120657164555	0.0187375699389059	0.596346107480649	0.0437070085782014	-0.540031615252308	1.24622878091442	8.99978295334693	0.0292937724276741	0.666658627707868	0.0251685322382602	0.886014686480392	0.108472848562263
HMDB0002271	Imidazolepropionic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	4	0.334508114513644	0.214536464513366	0.444535932016209	0.00339837386354176	0.106921238552203	0.588870366186205	1.3095081701701	0.726876514967796	0	0	0.649208056370167	0.040337220206387
HMDB0004827	Proline betaine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	6	0.22388208396906	0.0943518868637449	0.345958367128951	0.00703389790238676	-0.0777837429737366	0.5332624024912	5.29342760513498	0.381129004705349	0.0554324394368475	0	0.760312528565266	0.0505330033513575
HMDB0003464	4-Guanidinobutanoic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	6	0.269579229716251	0.0781126575107048	0.441866624893634	0.0157735292723998	-0.193635560662181	0.746455604295674	15.0524009053095	0.0101407678814259	0.66782707745737	0.208224673346625	0.860643737236818	0.0685422762096526
HMDB0001161	4-Trimethylammoniobutanoic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	6	0.308453446928286	0.250295787915976	0.364393080805968	0.0000482506405381607	0.221458053523565	0.416212619673474	1.40113822633525	0.92418872257314	0	0	0.0944731547178209	0.00658621243345894
HMDB0000895	Acetylcholine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	4	0.293856770704791	-0.00892816270216378	0.547282165852336	0.0536594617353895	-0.484929724837177	1.09049441525376	6.95563377494586	0.0733253996920249	0.568694946130434	0	0.856922952407017	0.115066108122933
HMDB0000182	L-Lysine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	8	0.237460860080945	0.0264583479859327	0.428206572597056	0.0327104012754378	-0.368035684248542	0.852198711768229	19.8144946720533	0.00598462063924462	0.646723264163133	0.245929686644407	0.834492288221539	0.0978415213272582
HMDB0000062	L-Carnitine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	7	0.184361041352297	-0.0185466552409476	0.37268336936227	0.0676784389125548	-0.348038146821574	0.721025044941868	21.5766353956391	0.0014443779567368	0.721921426117592	0.39866778434405	0.8714060360659	0.134862874621368
HMDB0002005	Methionine sulfoxide	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	7	0.178269201051305	-0.108728310070068	0.437834719707757	0.178392479144506	-0.619373635309007	0.979762651003921	35.3084434546006	0.00000375525514286425	0.830068974642998	0.663601595594815	0.91415966009131	0.238731111796324
HMDB0000897	7-Methylguanine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	5	0.335740146137384	0.122371441109256	0.519445170216859	0.0127927852097899	-0.173531712213096	0.872099126898534	10.2393569395635	0.0365830993265925	0.60935046765051	0	0.853405103785572	0.0631799693228205
HMDB0001431	Pyridoxamine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	4	0.30133874697009	0.123206114087576	0.460659050770479	0.0131914221663032	-0.124258805437047	0.746241616145586	3.50404455395909	0.320237934461995	0.143846502576455	0	0.868904373463489	0.0631799693228205
HMDB0000479	3-Methylhistidine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	5	0.148813871412488	-0.062150631996308	0.347049492102764	0.121269292401044	-0.325949482661317	0.625803933427549	9.1821795592022	0.0567037144503152	0.564373580998938	0	0.838668871957611	0.182460084649487
HMDB0001276	N1-Acetylspermidine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	5	0.415944224532342	0.248969689358431	0.558906344340783	0.0028523662341695	0.0420565982489788	0.843498801568745	7.84873468575598	0.0972790589139392	0.490363713369077	0	0.81320873874411	0.0370807610442035
HMDB0001325	N6,N6,N6-Trimethyl-L-lysine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	4	0.31682610674059	-0.1031382668429	0.640921761327023	0.0942305358546385	-0.835178406448851	1.49140863276975	17.3846058327242	0.000589003290540022	0.82743353350279	0.557900135089057	0.932641496361164	0.158795903014298
HMDB0000715	Kynurenic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	6	0.161593454639928	-0.0398828273562892	0.350443171842715	0.0938229951456814	-0.322369255407259	0.648414144180201	9.62411365457519	0.0866139430912554	0.48047163827673	0	0.794022851639975	0.158795903014298
HMDB0001847	Caffeine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	4	-0.0205907107786402	-0.379788267322109	0.344002289959124	0.873791889355431	-1.01485290092162	0.973665657886426	9.96629813764487	0.0188547967379639	0.698985525160205	0.134705212365277	0.895284571965632	0.890093976843406
HMDB0032055	N-Acetylhistidine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	5	0.252108790895993	-0.087464174705142	0.539191608263876	0.107050775263968	-0.62074060971639	1.1360675262659	21.9359687154412	0.000206388706278266	0.81765108931869	0.57823394379992	0.921162159121486	0.168780962633748
HMDB0004400	5-Acetylamino-6-amino-3-methyluracil	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	3	0.119150834167125	-0.457814274680266	0.625495176793401	0.489957387925447	-2.97358312950025	3.21302221907312	7.42877121706473	0.0243704094879848	0.730776471429653	0.0956010838969738	0.919856927020452	0.550445954335996
HMDB0001539	Asymmetric dimethylarginine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	6	0.445057769291861	0.308693070244444	0.563495550833218	0.000583734619769361	0.100821781099499	0.856218777881944	7.9993773999623	0.156269943624832	0.374951355586303	0	0.751200227279658	0.0227656501710051
HMDB0004620	N-a-Acetyl-L-arginine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	5	0.0954061949023592	-0.0818334644467711	0.266796278542428	0.209210848687052	-0.294382273237802	0.485776792153138	5.46208656042338	0.243082257212219	0.267679126694406	0	0.709891104498858	0.270685126500309
HMDB0000210	Pantothenic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	6	0.199462832587371	-0.0432658404933344	0.419956330672691	0.0878157663335553	-0.420127693834082	0.824473828273374	20.4057468729754	0.00104849979233907	0.754970987774928	0.447266407380723	0.891377658905292	0.153677591083722
HMDB0000033	Carnosine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	3	0.266956635510635	-0.0408938389941992	0.528516742188199	0.0645475871898865	-1.19843862226705	1.74560671546377	2.47605341049823	0.289955822083548	0.192262981274882	0	0.915979143010518	0.129569788991463
HMDB0000194	Anserine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	5	-0.0681599444377793	-0.274705111108847	0.144397982703534	0.425187386486273	-0.560406061042715	0.423874477780622	9.00706844905827	0.0609230459891733	0.555904340838198	0	0.835845465099922	0.489772812281656
HMDB0000101	Deoxyadenosine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	4	0.161815118980691	-0.139725181087173	0.435889964747852	0.185873033191165	-0.628924733376355	0.955424854370829	5.27711676647864	0.152594160300373	0.431507746984749	0	0.809452402488829	0.245835965257871
HMDB0000235	Thiamine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	4	0.0944682830581153	-0.12756002592073	0.307480426342318	0.269232122213697	-0.461998368912392	0.651500003276783	4.56167778191236	0.206854308830334	0.342347236384081	0	0.769197230582047	0.329598068898382
HMDB0001924	Atenolol	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	3	0.334735720705721	-0.100939294792841	0.662686412983441	0.0794388326883443	-1.86928808303659	2.56559229807466	2.50616256590032	0.285623353200537	0.201967171957373	0	0.916988573553665	0.145549002173946
HMDB0000195	Inosine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	5	0.34856035893558	0.231449045295999	0.455713761647233	0.00139806434837429	0.0903076687514709	0.637300486711871	2.79566315044797	0.592581562863922	0	0	0.702447325505878	0.0241428923980979
HMDB0002172	N1,N12-Diacetylspermine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	3	0.426572535228067	0.227211285281228	0.591617938532528	0.0128523622968559	-0.55495191239388	1.46635047973989	0.911777359703199	0.633884397276265	0	0	0.771830121369198	0.0631799693228205
HMDB0000269	Sphinganine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	5	0.113374943876687	-0.216252050882604	0.419800575678027	0.396946209766537	-0.728266380849337	0.955995369370902	18.2389583860139	0.00110820133861498	0.780689230418592	0.473267217494055	0.908687639630923	0.46113325645219
HMDB0004610	Phytosphingosine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	4	0.457986842873508	0.296090022302981	0.5943033266298	0.00365468218233779	0.0525891670482805	0.936932445101224	2.40800537274173	0.492146164843339	0	0	0.809234264419398	0.0415720098240923
HMDB0000054	Bilirubin	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	4	0.239655463026549	0.0786149532079933	0.388506293038976	0.018262099202698	-0.108157708772877	0.596974807689228	1.95372893007497	0.582065763020299	0	0	0.764877865530972	0.0742219508786625
HMDB0004160	Urobilin	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	5	0.655052778726051	0.483656166280672	0.778066039092929	0.00105425549231045	0.159406046208777	1.408790708049	7.86401446667089	0.0966884639044841	0.491353936726246	0	0.813563613944646	0.0241428923980979
HMDB0000733	Hyodeoxycholic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	3	0.258528830717356	-0.0931487703325222	0.552853799563808	0.0862952796171117	-1.39122453879093	1.92028698269068	1.86058921271805	0.394437489460099	0	0	0.888185888599302	0.15199104087401
HMDB0000718	Isovaleric acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	7	0.225799917102618	0.0624475247865787	0.377370263399739	0.0151951216670997	-0.182159258529713	0.641677816735739	14.4497986792431	0.024995976572927	0.584769301414635	0.0414758583484621	0.820122910258038	0.0685422762096526
HMDB0003334	Symmetric dimethylarginine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	5	0.427571964504296	0.216047151330363	0.600761162862533	0.00591158899416215	-0.122025833810944	1.03586916169685	13.3902762935946	0.00951820092154018	0.701275768154727	0.238105732490695	0.882875917962648	0.0474230324044178
HMDB0000946	Ursodeoxycholic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	4	0.22108523080863	-0.29041553238211	0.634321151642824	0.265397512866288	-1.23142964109721	1.68102328752621	16.4085537518937	0.000934954123809782	0.817168530184826	0.525565929769959	0.92954269422816	0.327426742098469
HMDB0000892	Valeric acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	6	0.241576167978176	0.117656912474234	0.358087352137195	0.00432228655589478	-0.0190392269597277	0.511933807072761	5.52162516353016	0.355580429900829	0.0944694991205584	0	0.770218325163084	0.0437031196207139
HMDB0000012	Deoxyuridine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	3	0.024626522334424	-0.356203404033393	0.398440551579512	0.814583880889179	-1.93087616418503	1.98013916923764	4.03805460294834	0.132784561631282	0.504711997074105	0	0.856794270608872	0.842353785919492
